Daily Window,Daily Active Time,Daily Inactive Time
"(Timestamp('2023-02-08 21:00:00'), Timestamp('2023-02-09 09:00:00'))",0 days 00:24:59,0 days 11:35:01
"(Timestamp('2023-02-09 21:00:00'), Timestamp('2023-02-10 09:00:00'))",0 days 02:06:10,0 days 09:53:50
"(Timestamp('2023-02-10 21:00:00'), Timestamp('2023-02-11 09:00:00'))",0 days 00:55:06,0 days 11:04:54
