Daily Window,Daily Active Time,Daily Inactive Time
"(Timestamp('2023-02-10 21:00:00'), Timestamp('2023-02-11 09:00:00'))",0 days 00:00:00,0 days 12:00:00
"(Timestamp('2023-02-11 21:00:00'), Timestamp('2023-02-12 03:52:54'))",0 days 03:10:00,0 days 03:42:54
