Daily Window,Daily Active Time,Daily Inactive Time
"(Timestamp('2023-02-08 21:00:00'), Timestamp('2023-02-09 09:00:00'))",0 days 00:00:00,0 days 12:00:00
"(Timestamp('2023-02-09 21:00:00'), Timestamp('2023-02-10 09:00:00'))",0 days 00:30:22,0 days 11:29:38
